Subj,Trial,vWTP,MarketChange,AbsMarketChange,Val_1up,group_0placebo
4,29,-7,-5.230216808,5.230216808,0,0
4,32,-12,-1.219331264,1.219331264,0,0
4,34,-16,-11.57595962,11.57595962,0,0
4,35,-12,-2.15993306,2.15993306,0,0
4,39,-7,-4.110251288,4.110251288,0,0
4,41,-9,-4.482499002,4.482499002,0,0
4,43,-8,-6.970651892,6.970651892,0,0
4,46,-8,-0.972763981,0.972763981,0,0
4,47,-5,-3.212110847,3.212110847,0,0
4,48,-4,-5.83221197,5.83221197,0,0
4,50,-2,-0.752950804,0.752950804,0,0
4,52,-3,-7.981685804,7.981685804,0,0
4,53,-8,-2.700753597,2.700753597,0,0
4,55,-22,-8.276665943,8.276665943,0,0
4,58,-12,-12.55638351,12.55638351,0,0
4,62,-8,-9.003845597,9.003845597,0,0
4,65,-6,-4.840332502,4.840332502,0,0
4,71,-14,-0.675540055,0.675540055,0,0
4,72,-13,-4.126788046,4.126788046,0,0
4,73,-8,-1.563350464,1.563350464,0,0
4,74,10,-1.454541929,1.454541929,0,0
4,75,-7,-0.037040876,0.037040876,0,0
4,77,-13,-6.102200036,6.102200036,0,0
4,78,-12,-0.681391844,0.681391844,0,0
4,81,-7,-8.093506107,8.093506107,0,0
4,83,-8,-2.837056406,2.837056406,0,0
4,85,-12,-5.511543911,5.511543911,0,0
4,86,-6,-10.48759547,10.48759547,0,0
4,89,-11,-5.244651059,5.244651059,0,0
4,91,-6,-3.674888174,3.674888174,0,0
4,96,-9,-2.09490579,2.09490579,0,0
4,99,-4,-1.260278445,1.260278445,0,0
4,102,-8,-2.726066194,2.726066194,0,0
4,105,-5,-3.17211251,3.17211251,0,0
4,107,-6,-3.939848423,3.939848423,0,0
4,108,-8,-11.20985393,11.20985393,0,0
4,109,-6,-7.053005063,7.053005063,0,0
4,116,-9,-0.848743466,0.848743466,0,0
4,117,-12,-10.61789349,10.61789349,0,0
4,120,11,-17.58126046,17.58126046,0,0
4,121,-14,-6.762793267,6.762793267,0,0
4,124,-12,-2.252184413,2.252184413,0,0
4,126,-3,-3.317937143,3.317937143,0,0
4,128,-9,-3.245134249,3.245134249,0,0
4,129,-7,-6.149092912,6.149092912,0,0
4,132,-8,-6.84086855,6.84086855,0,0
4,134,-7,-0.987298679,0.987298679,0,0
4,135,-8,-7.302765864,7.302765864,0,0
4,136,-7,-1.390227564,1.390227564,0,0
4,137,-12,-2.160157766,2.160157766,0,0
4,139,-9,-3.474588189,3.474588189,0,0
4,141,-2,-3.922459438,3.922459438,0,0
4,143,-8,-4.732946169,4.732946169,0,0
4,145,-4,-0.56608034,0.56608034,0,0
4,149,-3,-4.573072227,4.573072227,0,0
4,150,-6,-1.630680142,1.630680142,0,0
4,151,-7,-2.466643509,2.466643509,0,0
4,154,-10,-7.245287238,7.245287238,0,0
4,160,-8,-0.63489419,0.63489419,0,0
4,161,-6,-2.495840367,2.495840367,0,0
4,163,-4,-6.079348361,6.079348361,0,0
4,164,-9,-12.91331529,12.91331529,0,0
4,165,-10,-0.029732235,0.029732235,0,0
4,166,-4,-8.235089162,8.235089162,0,0
4,167,-5,-2.687551359,2.687551359,0,0
4,171,-4,-5.999591563,5.999591563,0,0
4,172,-8,-13.72089399,13.72089399,0,0
4,174,-5,-2.801337573,2.801337573,0,0
4,175,-9,-1.272168833,1.272168833,0,0
4,180,-5,-5.314618716,5.314618716,0,0
4,183,-5,-4.194573697,4.194573697,0,0
4,184,-4,-1.030754272,1.030754272,0,0
4,186,-3,-4.896381859,4.896381859,0,0
4,189,8,-18.94912978,18.94912978,0,0
4,191,-6,-1.42340221,1.42340221,0,0
4,197,-7,-2.877372334,2.877372334,0,0
4,199,-4,-2.895431242,2.895431242,0,0
5,2,-4,-12.94155093,12.94155093,0,0
5,4,0,-1.209768687,1.209768687,0,0
5,8,3,-3.875083581,3.875083581,0,0
5,9,3,-3.366836889,3.366836889,0,0
5,11,6,-3.457406882,3.457406882,0,0
5,12,-6,-3.424968562,3.424968562,0,0
5,13,10,-2.385157738,2.385157738,0,0
5,16,4,-3.926470497,3.926470497,0,0
5,18,9,-0.015751575,0.015751575,0,0
5,19,-10,-11.88324616,11.88324616,0,0
5,20,-5,-2.923026117,2.923026117,0,0
5,23,-5,-0.031840234,0.031840234,0,0
5,26,2,-5.630942873,5.630942873,0,0
5,29,3,-7.370882444,7.370882444,0,0
5,30,-2,-2.095703269,2.095703269,0,0
5,32,1,-0.999969799,0.999969799,0,0
5,33,5,-3.168107306,3.168107306,0,0
5,35,-4,-2.852231503,2.852231503,0,0
5,36,7,-9.017575322,9.017575322,0,0
5,38,9,-8.499674408,8.499674408,0,0
5,39,-5,-5.237661217,5.237661217,0,0
5,41,-5,-4.410685761,4.410685761,0,0
5,42,0,-3.529381522,3.529381522,0,0
5,43,12,-0.690138426,0.690138426,0,0
5,45,-4,-2.061685981,2.061685981,0,0
5,46,3,-0.427653922,0.427653922,0,0
5,49,5,-1.975026749,1.975026749,0,0
5,54,5,-2.054958916,2.054958916,0,0
5,56,9,-5.12921317,5.12921317,0,0
5,57,5,-9.15218479,9.15218479,0,0
5,58,4,-10.45051449,10.45051449,0,0
5,59,2,-1.151672675,1.151672675,0,0
5,62,-2,-8.974851783,8.974851783,0,0
5,64,5,-2.946620767,2.946620767,0,0
5,67,-2,-5.955007837,5.955007837,0,0
5,69,0,-0.011708355,0.011708355,0,0
5,70,0,-8.836318419,8.836318419,0,0
5,71,5,-8.36252976,8.36252976,0,0
5,74,3,-5.871214288,5.871214288,0,0
5,76,-4,-1.947067601,1.947067601,0,0
5,80,4,-1.236102058,1.236102058,0,0
5,81,5,-1.299606216,1.299606216,0,0
5,83,1,-2.301496627,2.301496627,0,0
5,84,3,-4.19004447,4.19004447,0,0
5,86,3,-5.828557426,5.828557426,0,0
5,87,4,-2.95605977,2.95605977,0,0
5,92,4,-3.338274873,3.338274873,0,0
5,93,4,-2.117362299,2.117362299,0,0
5,94,9,-18.65287018,18.65287018,0,0
5,97,7,-7.6884206,7.6884206,0,0
5,99,3,-2.035007848,2.035007848,0,0
5,101,-5,-1.189868838,1.189868838,0,0
5,102,5,-7.402860128,7.402860128,0,0
5,105,5,-0.252641403,0.252641403,0,0
5,110,5,-5.099207976,5.099207976,0,0
5,112,4,-4.137816174,4.137816174,0,0
5,113,4,-1.901521509,1.901521509,0,0
5,114,2,-1.432235765,1.432235765,0,0
5,115,3,-4.522431502,4.522431502,0,0
5,118,5,-1.813090678,1.813090678,0,0
5,120,4,-2.302427097,2.302427097,0,0
5,122,3,-9.933655588,9.933655588,0,0
5,124,2,-0.690642586,0.690642586,0,0
5,125,5,-9.34961589,9.34961589,0,0
5,126,1,-0.141494177,0.141494177,0,0
5,127,7,-6.857619247,6.857619247,0,0
5,128,1,-1.907151942,1.907151942,0,0
5,130,2,-3.020032277,3.020032277,0,0
5,131,4,-7.174329638,7.174329638,0,0
5,132,1,-5.961055427,5.961055427,0,0
5,135,6,-1.592052458,1.592052458,0,0
5,137,3,-1.122039114,1.122039114,0,0
5,138,8,-0.19795453,0.19795453,0,0
5,146,6,-3.61879191,3.61879191,0,0
5,148,-3,-11.31972926,11.31972926,0,0
5,150,4,-3.411102915,3.411102915,0,0
5,151,2,-5.138040369,5.138040369,0,0
5,155,-5,-11.90633837,11.90633837,0,0
5,158,2,-4.238695504,4.238695504,0,0
5,161,1,-1.850924058,1.850924058,0,0
5,163,-5,-9.556258076,9.556258076,0,0
5,164,3,-4.451401683,4.451401683,0,0
5,167,2,-4.889552616,4.889552616,0,0
5,168,3,-10.16546272,10.16546272,0,0
5,170,2,-1.730035111,1.730035111,0,0
5,172,-6,-2.891416611,2.891416611,0,0
5,174,3,-0.841063067,0.841063067,0,0
5,175,4,-9.554167947,9.554167947,0,0
5,178,4,-4.290933364,4.290933364,0,0
5,182,-3,-7.576352512,7.576352512,0,0
5,183,2,-2.947843629,2.947843629,0,0
5,184,1,-3.70163237,3.70163237,0,0
5,185,-4,-1.379476532,1.379476532,0,0
5,187,2,-6.677370065,6.677370065,0,0
5,190,2,-4.489898336,4.489898336,0,0
5,191,-3,-5.325321629,5.325321629,0,0
5,193,20,-0.778233144,0.778233144,0,0
5,196,-1,-7.677692348,7.677692348,0,0
5,197,-4,-4.853731447,4.853731447,0,0
5,199,4,-0.882804567,0.882804567,0,0
6,1,1,-4.527021946,4.527021946,0,0
6,5,0,-5.810154188,5.810154188,0,0
6,6,0,-2.219588045,2.219588045,0,0
6,7,0,-4.60521974,4.60521974,0,0
6,8,0,-3.487143605,3.487143605,0,0
6,9,0,-5.28843228,5.28843228,0,0
6,13,0,-4.232729223,4.232729223,0,0
6,15,0,-4.151420831,4.151420831,0,0
6,18,0,-0.474782686,0.474782686,0,0
6,19,0,-1.651774429,1.651774429,0,0
6,21,0,-13.29350266,13.29350266,0,0
6,23,0,-3.433952775,3.433952775,0,0
6,28,0,-1.124751586,1.124751586,0,0
6,29,0,-10.43369171,10.43369171,0,0
6,31,0,-2.188498875,2.188498875,0,0
6,34,0,-2.973233511,2.973233511,0,0
6,35,0,-1.242968256,1.242968256,0,0
6,36,0,-2.955870669,2.955870669,0,0
6,39,0,-5.484669722,5.484669722,0,0
6,43,0,-2.469569768,2.469569768,0,0
6,44,0,-1.917530648,1.917530648,0,0
6,45,0,-6.089041321,6.089041321,0,0
6,47,0,-10.02656785,10.02656785,0,0
6,52,0,-7.098370683,7.098370683,0,0
6,54,0,-2.354878382,2.354878382,0,0
6,56,0,-1.166570742,1.166570742,0,0
6,57,0,-3.394125291,3.394125291,0,0
6,61,0,-2.739168724,2.739168724,0,0
6,64,0,-1.693297643,1.693297643,0,0
6,66,-1,-1.865193862,1.865193862,0,0
6,68,0,-6.899274049,6.899274049,0,0
6,70,1,-6.315142264,6.315142264,0,0
6,73,0,-3.966358012,3.966358012,0,0
6,74,0,-6.643315072,6.643315072,0,0
6,77,0,-2.112887885,2.112887885,0,0
6,78,0,-5.673582853,5.673582853,0,0
6,80,0,-10.73071466,10.73071466,0,0
6,81,0,-2.415958509,2.415958509,0,0
6,82,0,-2.226591983,2.226591983,0,0
6,83,0,-0.782701269,0.782701269,0,0
6,87,0,-6.399100578,6.399100578,0,0
6,89,0,-3.990799674,3.990799674,0,0
6,92,0,-1.733105327,1.733105327,0,0
6,93,0,-5.429631172,5.429631172,0,0
6,94,1,-5.404894325,5.404894325,0,0
6,96,0,-3.719640314,3.719640314,0,0
6,98,0,-1.469707126,1.469707126,0,0
6,101,1,-8.819846606,8.819846606,0,0
6,102,0,-3.703142507,3.703142507,0,0
6,105,0,-4.190849192,4.190849192,0,0
6,107,0,-8.242985891,8.242985891,0,0
6,113,0,-2.294917419,2.294917419,0,0
6,114,0,-0.639471596,0.639471596,0,0
6,115,0,-2.207542332,2.207542332,0,0
6,116,0,-3.332252314,3.332252314,0,0
6,117,0,-4.135373917,4.135373917,0,0
6,118,0,-4.859538312,4.859538312,0,0
6,120,0,-5.96775982,5.96775982,0,0
6,121,0,-0.595459839,0.595459839,0,0
6,122,0,-10.98320017,10.98320017,0,0
6,125,0,-0.042149922,0.042149922,0,0
6,127,1,-3.579902194,3.579902194,0,0
6,129,-1,-10.35472319,10.35472319,0,0
6,133,0,-8.268490351,8.268490351,0,0
6,135,0,-5.412019446,5.412019446,0,0
6,136,1,-0.789624101,0.789624101,0,0
6,139,0,-2.143434992,2.143434992,0,0
6,140,0,-1.662582097,1.662582097,0,0
6,142,0,-0.721455341,0.721455341,0,0
6,144,0,-5.111350494,5.111350494,0,0
6,149,0,-5.940438063,5.940438063,0,0
6,151,1,-5.001283312,5.001283312,0,0
6,152,0,-0.30253136,0.30253136,0,0
6,153,0,-7.786154471,7.786154471,0,0
6,155,0,-4.201008061,4.201008061,0,0
6,156,0,-0.299825148,0.299825148,0,0
6,158,0,-3.427085792,3.427085792,0,0
6,162,0,-8.066429191,8.066429191,0,0
6,165,0,-3.908147333,3.908147333,0,0
6,168,0,-5.222491467,5.222491467,0,0
6,170,0,-1.314699907,1.314699907,0,0
6,171,0,-0.381498793,0.381498793,0,0
6,174,0,-9.149866767,9.149866767,0,0
6,178,0,-6.331579142,6.331579142,0,0
6,179,0,-1.436722249,1.436722249,0,0
6,181,0,-4.068872897,4.068872897,0,0
6,182,0,-8.318518298,8.318518298,0,0
6,184,0,-2.92492471,2.92492471,0,0
6,185,0,-3.925454342,3.925454342,0,0
6,187,0,-4.327073828,4.327073828,0,0
6,189,0,-1.633178915,1.633178915,0,0
6,192,0,-5.500276945,5.500276945,0,0
6,194,1,-2.741974663,2.741974663,0,0
6,195,0,-9.406405004,9.406405004,0,0
6,198,0,-0.319440173,0.319440173,0,0
6,199,0,-6.263983793,6.263983793,0,0
6,200,0,-4.571252401,4.571252401,0,0
7,1,0,-13.91124252,13.91124252,0,0
7,5,0,-6.581916775,6.581916775,0,0
7,6,0,-5.205322199,5.205322199,0,0
7,9,0,-0.726570317,0.726570317,0,0
7,12,0,-3.598134277,3.598134277,0,0
7,13,-1,-8.823857561,8.823857561,0,0
7,18,0,-7.317699304,7.317699304,0,0
7,19,0,-4.496793194,4.496793194,0,0
7,21,0,-1.24269435,1.24269435,0,0
7,22,0,-1.217824065,1.217824065,0,0
7,25,-1,-10.85537175,10.85537175,0,0
7,30,0,-1.678126575,1.678126575,0,0
7,31,0,-0.513171489,0.513171489,0,0
7,34,0,-10.32339716,10.32339716,0,0
7,36,0,-2.011250286,2.011250286,0,0
7,39,0,-3.750865187,3.750865187,0,0
7,40,0,-7.282762129,7.282762129,0,0
7,42,0,-3.77496533,3.77496533,0,0
7,43,0,-2.029234725,2.029234725,0,0
7,44,0,-8.360388701,8.360388701,0,0
7,48,0,-4.766190469,4.766190469,0,0
7,52,0,-4.663294814,4.663294814,0,0
7,56,0,-7.699443595,7.699443595,0,0
7,57,0,-5.271861221,5.271861221,0,0
